,ts_code,name,classify,list_date,delist_date
4579,CVLT,康沃系统,EQT,20060501,
4580,CVLY,,EQT,19901023,
4581,CVM,,EQT,19831208,
4582,CVMTY,,ADR,20160810,
4583,CVNA,,EQT,20170428,
4584,CVNZF,,EQT,20140113,
4585,CVONF,,EQT,20140113,
4586,CVPBF,,EQT,20140113,
4587,CVR,,EQT,19620702,
4588,CVS,CVS健保,EQT,19620702,
4589,CVSC,,EQT,20010605,
4590,CVSGF,,EQT,20180323,
4591,CVSI,,EQT,20111109,
4592,CVST,,EQT,19721214,
4593,CVSUF,,EQT,20080522,
4594,CVTGF,,EQT,19600101,
4595,CVTI,,EQT,19941027,
4596,CVTTF,,EQT,20110610,
4597,CVTV,,EQT,20170403,
4598,CVU,,EQT,19920917,
4599,CVUEF,,EQT,20200323,
4600,CVV,,EQT,19850904,
4601,CVVIF,,EQT,20110407,
4602,CVVRF,,EQT,20130219,
4603,CVVTF,,EQT,20170202,
4604,CVVUF,,EQT,20061011,
4605,CVX,雪佛龙,EQT,19620702,
4606,CW,,EQT,19620702,
4607,CWAFF,,EQT,20040913,
4608,CWBC,,EQT,19961119,
4609,CWBHF,,EQT,20180912,
4610,CWBK,,EQT,20011112,
4611,CWBR,,EQT,20171215,
4612,CWCO,,EQT,19950517,
4613,CWEGF,,EQT,20140113,
4614,CWEN,,EQT,20150515,
4615,CWEN.A,,EQT,20130717,
4616,CWGL,,EQT,20130221,
4617,CWGRP,,EQT,20180111,
4618,CWGYF,,EQT,20121107,
4619,CWH,,EQT,20161007,
4620,CWHPF,,EQT,20101115,
4621,CWID,,EQT,19750106,
4622,CWIR,,EQT,20000403,
4623,CWK,,EQT,20180803,
4624,CWLDF,,EQT,20140113,
4625,CWLDY,,ADR,20110926,
4626,CWLPF,,EQT,19600101,
4627,CWMCF,,EQT,20111228,
4628,CWMZF,,EQT,20110224,
4629,CWNHF,,EQT,20161125,
4630,CWNOF,,EQT,20061013,
4631,CWNR,,EQT,20000124,
4632,CWPE,,EQT,20191202,
4633,CWPS,,EQT,19750106,
4634,CWPWF,中国风电,EQT,20090724,
4635,CWQXF,,EQT,20140113,
4636,CWQXY,,ADR,20110413,
4637,CWRK,,EQT,20181204,
4638,CWRL,,EQT,20060928,
4639,CWSFF,,EQT,20190719,
4640,CWSRF,,EQT,20140113,
4641,CWSS,,EQT,20101110,
4642,CWST,,EQT,19971028,
4643,CWT,,EQT,19721214,
4644,CWTC,,EQT,20001128,
4645,CWVLF,,EQT,19600101,
4646,CWVWF,,EQT,20140113,
4647,CWWBF,,EQT,20180314,
4648,CWWGF,,EQT,20131031,
4649,CWXZF,,EQT,20100225,
4650,CWYCF,,EQT,20080513,
4651,CWYCY,中国铁建,ADR,20081030,
4652,CWYUF,,EQT,19600101,
4653,CX,,ADR,19990915,
4654,CXBMF,,EQT,19600101,
4655,CXBS,,EQT,20081015,
4656,CXCQ,,EQT,19980915,
4657,CXDC,鑫达集团,EQT,20070911,
4658,CXDO,,EQT,19980629,
4659,CXEE,,EQT,20140718,
4660,CXGP,,EQT,20140718,
4661,CXIA,,EQT,19960628,
4662,CXKJ,,EQT,20130802,
4663,CXMSF,,EQT,20140113,
4664,CXO,,EQT,20070612,
4665,CXOXF,,EQT,20190607,
4666,CXP,,EQT,20131011,
4667,CXRXF,,EQT,20131230,
4668,CXUS,,EQT,20061201,
4669,CXW,,EQT,19970715,
4670,CXXIF,,EQT,20180622,
4671,CXXMF,,EQT,20170103,
4672,CYAD,,ADR,20150619,
4673,CYAGF,,EQT,20140801,
4674,CYAN,,EQT,19851025,
4675,CYAP,,EQT,20041124,
4676,CYBA,,EQT,19981019,
4677,CYBBF,,EQT,20160322,
4678,CYBD,,EQT,19840410,
4679,CYBE,,EQT,19871217,
4680,CYBF,,EQT,20130117,
4681,CYBL,,EQT,20030711,
4682,CYBNY,,ADR,20180322,
4683,CYBQF,,EQT,20171002,
4684,CYBQY,,ADR,20151110,
4685,CYBR,,EQT,20140924,
4686,CYBXF,,EQT,20170811,
4687,CYCA,,EQT,20070907,
4688,CYCC,,EQT,20040302,
4689,CYCN,,EQT,20190318,
4690,CYD,玉柴国际,EQT,19941216,
4691,CYDVF,,EQT,20140113,
4692,CYDY,,EQT,20050831,
4693,CYFL,,EQT,20120724,
4694,CYFWY,,ADR,20180629,
4695,CYGIY,,ADR,20120426,
4696,CYGT,,EQT,20040319,
4697,CYH,,EQT,20000609,
4698,CYIG,永春堂,EQT,20011205,
4699,CYIO,,EQT,19981006,
4700,CYJBF,,EQT,20140113,
4701,CYJBY,,EQT,20100621,
4702,CYLC,,EQT,20010831,
4703,CYLYF,,EQT,19600101,
4704,CYMBF,,EQT,20160816,
4705,CYMHF,,EQT,20140113,
4706,CYNK,,EQT,20130208,
4707,CYNS,,EQT,20020607,
4708,CYPE,,EQT,20051026,
4709,CYPJ,,EQT,20070102,
4710,CYPW,,EQT,19901025,
4711,CYPXF,,EQT,20140113,
4712,CYRAY,,GDR,20100630,
4713,CYRBY,,ADR,19870225,
4714,CYRD,,EQT,19990514,
4715,CYRLY,,GDR,20070808,
4716,CYRN,,EQT,19990713,
4717,CYRP,,EQT,20070316,
4718,CYRR,,EQT,20040427,
4719,CYRS,,EQT,20070830,
4720,CYRTF,,EQT,20170425,
4721,CYRWF,,EQT,20200512,
4722,CYRX,,EQT,20041026,
4723,CYSM,,EQT,20120724,
4724,CYSNF,,EQT,19600101,
4725,CYTK,,EQT,20040429,
4726,CYTR,,EQT,19861110,
4727,CYUFF,,EQT,20050707,
4728,CYUNF,,EQT,20140131,
4729,CYUXF,,EQT,19600101,
4730,CYVF,,EQT,20040301,
4731,CYWDF,,EQT,20160503,
4732,CYYHF,,EQT,20170907,
4733,CYYNF,,EQT,20150526,
4734,CYZN,,EQT,20040331,
4735,CZASF,,EQT,20120201,
4736,CZAVF,,EQT,20140113,
4737,CZBC,,EQT,20030811,
4738,CZBS,,EQT,20120724,
4739,CZBT,,EQT,20120828,
4740,CZFS,,EQT,19901003,
4741,CZMWF,,EQT,20140113,
4742,CZMWY,,ADR,20070911,
4743,CZNB,,EQT,20120724,
4744,CZNC,,EQT,19901023,
4745,CZNI,,EQT,20101022,
4746,CZNL,,EQT,20101123,
4747,CZR,,EQT,20120208,
4748,CZSVF,,EQT,20110219,
4749,CZWI,,EQT,20040330,
4750,CZXMF,,EQT,19600101,
4751,CZZ,,EQT,20070814,
4752,D,,EQT,19830602,
4753,DAAT,,EQT,20000619,
4754,DAC,,EQT,20061006,
4755,DACHF,,EQT,19740319,
4756,DADA,达达集团,ADR,20200605,
4757,DADTF,,EQT,20140113,
4758,DAFL,,EQT,19750106,
4759,DAHCF,,EQT,20090220,
4760,DAHSF,,EQT,20140113,
4761,DAIO,,EQT,19810505,
4762,DAIUF,,EQT,20141020,
4763,DAKT,,EQT,19940210,
4764,DAL,,EQT,20070425,
4765,DALXD,,EQT,20140113,
4766,DAN,,EQT,20080131,
4767,DANOY,,ADR,19971120,
4768,DANR,,EQT,20100604,
4769,DAO,网易有道,ADR,20191101,
4770,DAR,,EQT,19940901,
4771,DARE,,EQT,20140410,
4772,DASTF,,EQT,20140113,
4773,DASTY,,ADR,19960628,
4774,DATI,,EQT,19960318,
4775,DATWY,,ADR,20141013,
4776,DAUGF,,EQT,19600101,
4777,DAVA,,ADR,20180727,
4778,DAWIF,,EQT,20100810,
4779,DB,,EQT,19740319,
4780,DBBPF,,EQT,20181015,
4781,DBCCF,,EQT,20190114,
4782,DBCP,,EQT,20000413,
4783,DBD,,EQT,19640427,
4784,DBDIF,,EQT,20120417,
4785,DBGF,,EQT,20060131,
4786,DBI,,EQT,20050620,
4787,DBIN,,EQT,20020715,
4788,DBLVF,,EQT,20140722,
4789,DBMBF,,EQT,20130122,
4790,DBMG,,EQT,19970701,
4791,DBMM,,EQT,20030204,
4792,DBMXF,,EQT,20121213,
4793,DBOEF,,EQT,20140113,
4794,DBOEY,,ADR,20081016,
4795,DBOXF,,EQT,19600101,
4796,DBRM,,EQT,19750228,
4797,DBSDF,,EQT,20140113,
4798,DBSDY,,ADR,19850131,
4799,DBUB,,EQT,20120730,
4800,DBVT,,ADR,20141027,
4801,DBVTF,,EQT,20140218,
4802,DBX,,EQT,20180323,
4803,DCAC,,EQT,20160602,
4804,DCBOF,,EQT,20200416,
4805,DCCNF,,EQT,20180608,
4806,DCCPF,,EQT,20100402,
4807,DCCPY,,ADR,20151103,
4808,DCHIF,,EQT,20010509,
4809,DCHIY,,ADR,20130110,
4810,DCHPF,,EQT,20160711,
4811,DCHRF,,EQT,20191223,
4812,DCI,,EQT,19721214,
4813,DCLT,,EQT,20101007,
4814,DCMYY,,ADR,19980930,
4815,DCNNF,,EQT,20180905,
4816,DCNPF,,EQT,20140113,
4817,DCNSF,,EQT,20120120,
4818,DCO,,EQT,19721214,
4819,DCOHF,,EQT,20140113,
4820,DCOM,,EQT,19960626,
4821,DCOMP,,EQT,20200130,
4822,DCP,,EQT,20051202,
4823,DCPH,,EQT,20170929,
4824,DCPPRB,,EQT,20180510,
4825,DCPPRC,,EQT,20190703,
4826,DCSX,,EQT,20200505,
4827,DCTH,,EQT,20001004,
4828,DCUE,,EQT,20190612,
4829,DCYHF,,EQT,20140113,
4830,DCYHY,,ADR,20130829,
4831,DD,杜邦,EQT,20170901,
4832,DDAIF,,EQT,20100608,
4833,DDD,3D系统,EQT,19880310,
4834,DDDA,,EQT,20130117,
4835,DDDX,,EQT,20120725,
4836,DDEJF,,EQT,20140113,
4837,DDHRF,,EQT,20170525,
4838,DDIAF,,EQT,20180321,
4839,DDLX,,EQT,20180412,
4840,DDNFF,,EQT,20141021,
4841,DDOG,,EQT,20190919,
4842,DDRIQ,,EQT,20140718,
4843,DDRLF,,EQT,20190423,
4844,DDS,,EQT,19691027,
4845,DDT,,EQT,19980824,
4846,DDXSQ,,EQT,19990630,
4847,DE,,EQT,19620702,
4848,DEA,,EQT,20150206,
4849,DECK,,EQT,19931015,
4850,DECN,,EQT,20020204,
4851,DECXF,,EQT,19600101,
4852,DEELD,,EQT,20070628,
4853,DEER,,EQT,20070516,
4854,DEI,,EQT,20061024,
4855,DEIPY,,EQT,20020715,
4856,DEITF,,EQT,20140113,
4857,DEIWY,,ADR,20030905,
4858,DELHF,,EQT,20151207,
4859,DELL,戴尔,EQT,20160817,
4860,DELRF,,EQT,20140113,
4861,DELTF,,EQT,20140113,
4862,DELTY,,ADR,19990325,
4863,DEMO,,EQT,20000427,
4864,DENI,,EQT,20140121,
4865,DENN,,EQT,19980108,
4866,DENR,,EQT,20120724,
4867,DEO,,ADR,19910313,
4868,DEQI,,EQT,19990401,
4869,DESP,,EQT,20170920,
4870,DESTQ,,EQT,19930316,
4871,DETNF,,EQT,20090817,
4872,DEUBF,,EQT,20140113,
4873,DEUIF,,EQT,20190318,
4874,DEUZF,,EQT,20140113,
4875,DEVM,,EQT,20070111,
4876,DEVOY,,ADR,20130927,
4877,DEVV,,EQT,20171012,
4878,DEWM,,EQT,20130719,
4879,DEWY,,EQT,20120724,
4880,DFASF,,EQT,20140113,
4881,DFCO,,EQT,19970528,
4882,DFDDF,,EQT,20160513,
4883,DFEL,三俊电池,EQT,20100226,
4884,DFFN,,EQT,19960624,
4885,DFHL,,EQT,20070926,
4886,DFIFF,,EQT,20140113,
4887,DFIHY,牛奶国际,ADR,20040604,
4888,DFILF,,EQT,20140113,
4889,DFIN,,EQT,20161003,
4890,DFKCY,,EQT,20190523,
4891,DFLYF,,EQT,20191204,
4892,DFMTF,,EQT,20190214,
4893,DFNS,,EQT,20200323,
4894,DFNSU,,EQT,20191107,
4895,DFODQ,,EQT,19950208,
4896,DFORF,,EQT,20190625,
4897,DFPH,,EQT,20200522,
4898,DFPHU,,EQT,20200312,
4899,DFRYF,,EQT,20140113,
4900,DFS,,EQT,20070614,
4901,DFTC,,EQT,20110223,
4902,DFTS,,EQT,19860917,
4903,DG,,EQT,20091113,
4904,DGAOF,,EQT,20181022,
4905,DGCRF,,EQT,20140113,
4906,DGDCF,,EQT,19600101,
4907,DGDM,,EQT,20071025,
4908,DGEAF,,EQT,20140113,
4909,DGEN,,EQT,20000803,
4910,DGGXF,,EQT,20171101,
4911,DGICA,,EQT,20010420,
4912,DGICB,,EQT,19861029,
4913,DGIF,,EQT,19961220,
4914,DGII,,EQT,19891005,
4915,DGIV,,EQT,19970916,
4916,DGIX,,EQT,19890227,
4917,DGJI,,EQT,20160602,
4918,DGLT,,EQT,20140709,
4919,DGLY,,EQT,20041102,
4920,DGMA,,EQT,19971110,
4921,DGMDF,,EQT,20161025,
4922,DGMLF,,EQT,20140113,
4923,DGMS,,EQT,19990323,
4924,DGNG,,EQT,20021223,
4925,DGNOF,,EQT,19600101,
4926,DGONF,,EQT,20140113,
4927,DGPIF,,EQT,20140113,
4928,DGRLY,,ADR,20090602,
4929,DGTLF,,EQT,20010502,
4930,DGTW,,EQT,20110223,
4931,DGWPF,,EQT,20150410,
4932,DGWR,,EQT,20000810,
4933,DGX,,EQT,19961202,
4934,DHC,,EQT,20160701,
4935,DHCC,,EQT,19890622,
4936,DHHXF,,EQT,20160420,
4937,DHI,,EQT,19920605,
4938,DHIL,,EQT,19970807,
4939,DHKCF,,EQT,20190131,
4940,DHR,,EQT,19691210,
4941,DHRPRA,,EQT,20190227,
4942,DHRPRB,,EQT,20200511,
4943,DHT,,EQT,20051010,
4944,DHX,,EQT,20070717,
4945,DIAAF,,EQT,19870424,
4946,DIALF,,EQT,20080215,
4947,DIBUY,,ADR,20010109,
4948,DICCF,,EQT,20161020,
4949,DIDAF,,EQT,20110830,
4950,DIDAY,,ADR,20140829,
4951,DIEN,,EQT,20050901,
4952,DIFTY,,ADR,20100621,
4953,DIGAF,,EQT,20040311,
4954,DIGBF,,EQT,20160720,
4955,DIGI,,EQT,20100513,
4956,DIGP,,EQT,20120620,
4957,DIGTF,,EQT,20171102,
4958,DIIBF,,EQT,19911001,
4959,DIISF,,EQT,20130130,
4960,DIISY,,ADR,20130321,
4961,DIMC,,EQT,20120828,
4962,DIN,,EQT,19910712,
4963,DINOD,,EQT,20120612,
4964,DINRF,,EQT,20140113,
4965,DIOD,,EQT,19670912,
4966,DION,百花洲实,EQT,20120731,
4967,DIOSF,,EQT,19600101,
4968,DIPGF,,EQT,20140113,
4969,DIPGY,大唐发电,ADR,20020312,
4970,DIRV,,EQT,20100305,
4971,DIS,迪士尼,EQT,19620702,
4972,DISCA,,EQT,20050706,
4973,DISCB,,EQT,20050721,
4974,DISCK,,EQT,20080918,
4975,DISH,,EQT,19950621,
4976,DISPF,,EQT,20140113,
4977,DIT,,EQT,19950804,
4978,DITHF,,EQT,20120929,
4979,DITTF,,EQT,20140113,
4980,DIUXF,,EQT,20200529,
4981,DIZNF,,EQT,20131211,
4982,DIZTF,,EQT,20150518,
4983,DJCO,,EQT,19860611,
4984,DJIFF,,EQT,20140113,
4985,DJSP,,EQT,20080825,
4986,DK,,EQT,20060504,
4987,DKAM,,EQT,20120731,
4988,DKDRF,,EQT,20130404,
4989,DKGDF,,EQT,20130423,
4990,DKGH,,EQT,20150914,
4991,DKGR,,EQT,19990622,
4992,DKIAF,,EQT,20200519,
4993,DKILF,,EQT,20140113,
4994,DKILY,,ADR,20100212,
4995,DKKGF,,EQT,20151130,
4996,DKL,,EQT,20121102,
4997,DKMR,,EQT,20110412,
4998,DKNG,,EQT,20190725,
4999,DKS,,EQT,20020719,
5000,DKSC,,EQT,20040618,
5001,DKSHF,,EQT,20131213,
5002,DKTS,,EQT,20071012,
5003,DL,正保教育,ADR,20080725,
5004,DLA,,EQT,20000614,
5005,DLAD,,EQT,20011024,
5006,DLAKF,,EQT,20140113,
5007,DLAKY,,ADR,19750106,
5008,DLB,杜比,EQT,20041130,
5009,DLCR,,EQT,20020415,
5010,DLDG,,EQT,20130503,
5011,DLEXY,,ADR,20001020,
5012,DLGCF,,EQT,20150324,
5013,DLGEF,,EQT,20101005,
5014,DLGI,,EQT,20010730,
5015,DLGNF,,EQT,20140113,
5016,DLHC,,EQT,19860515,
5017,DLICY,,ADR,20181218,
5018,DLII,,EQT,20021227,
5019,DLKGF,,EQT,20140113,
5020,DLLLF,,EQT,20100222,
5021,DLMAF,,EQT,20101118,
5022,DLMI,,EQT,19940721,
5023,DLMV,,EQT,20030624,
5024,DLNDY,,ADR,20151022,
5025,DLNG,,EQT,20131113,
5026,DLNGPRA,,EQT,20190909,
5027,DLNGPRB,,EQT,20191112,
5028,DLOC,,EQT,20120730,
5029,DLOV,,EQT,20120724,
5030,DLPH,,EQT,20171205,
5031,DLPN,,EQT,20060801,
5032,DLPTF,,EQT,20060412,
5033,DLPX,,EQT,19820720,
5034,DLR,,EQT,20041021,
5035,DLRPRC,,EQT,20170920,
5036,DLRPRG,,EQT,20180319,
5037,DLRPRI,,EQT,20180319,
5038,DLRPRJ,,EQT,20170803,
5039,DLRPRK,,EQT,20190318,
5040,DLRPRL,,EQT,20191002,
5041,DLRWF,,EQT,20150309,
5042,DLRYF,,EQT,20190308,
5043,DLTA,,EQT,20120724,
5044,DLTH,,EQT,20151120,
5045,DLTI,,EQT,20100904,
5046,DLTR,,EQT,19950306,
5047,DLTTF,,EQT,20170426,
5048,DLUEY,,ADR,20150127,
5049,DLVHF,,EQT,20180509,
5050,DLX,,EQT,19721214,
5051,DLY,,EQT,20200226,
5052,DLYT,,EQT,20120731,
5053,DMAC,,EQT,20140113,
5054,DMAN,,EQT,20010803,
5055,DMCD,,EQT,19750106,
5056,DMCHY,,ADR,20160725,
5057,DMDD,,EQT,20020715,
5058,DMEC,,EQT,20000503,
5059,DMEHF,,EQT,19600101,
5060,DMFG,,EQT,19750106,
5061,DMGGF,,EQT,20180216,
5062,DMHI,,EQT,20130110,
5063,DMIFF,,EQT,20140113,
5064,DMKBA,,EQT,20101004,
5065,DMKBB,,EQT,20190301,
5066,DMLP,,EQT,20030203,
5067,DMLRY,,ADR,20170112,
5068,DMNB,,EQT,20030721,
5069,DMNKF,,EQT,19600101,
5070,DMNXF,,EQT,20160804,
5071,DMPI,,EQT,20140718,
5072,DMPLF,,EQT,20131218,
5073,DMPWW,,EQT,20190815,
5074,DMPZF,,EQT,20140113,
5075,DMRC,,EQT,20081017,
5076,DMRR,,EQT,19750131,
5077,DMSI,,EQT,20020409,
5078,DMSQ,,EQT,20040116,
5079,DMTA,,EQT,20040324,
5080,DMTGF,,EQT,20140113,
5081,DMTK,,EQT,20170811,
5082,DMTRF,,EQT,20130619,
5083,DMYT,,EQT,20200423,
5084,DMYTU,,EQT,20200221,
5085,DMZPY,,ADR,20170223,
5086,DNACF,,EQT,20140113,
5087,DNAG,,EQT,20010222,
5088,DNAT,,EQT,19980827,
5089,DNAX,,EQT,20080708,
5090,DNBHF,,EQT,20140113,
5091,DNCVF,,EQT,20120131,
5092,DNDDF,,EQT,20151230,
5093,DNDT,,EQT,20011018,
5094,DNERY,,ADR,20081205,
5095,DNFGF,东风汽车,EQT,20060201,
5096,DNFGY,东风汽车,ADR,20100624,
5097,DNGDF,,EQT,19600101,
5098,DNGFF,,EQT,20140113,
5099,DNGYF,,EQT,20140613,
5100,DNHBY,,EQT,20100909,
5101,DNIEF,,EQT,20200612,
5102,DNIYY,,EQT,20100423,
5103,DNJR,,EQT,20180320,
5104,DNK,,ADR,20200117,
5105,DNKEY,,ADR,19891204,
5106,DNKLY,,ADR,20120607,
5107,DNKN,,EQT,20110727,
5108,DNLI,,EQT,20171208,
5109,DNLMY,,ADR,20140408,
5110,DNN,,EQT,20070419,
5111,DNNGY,,ADR,20171023,
5112,DNOPY,,ADR,20200114,
5113,DNOW,,EQT,20140520,
5114,DNPCF,,EQT,20140113,
5115,DNPLY,,ADR,19790515,
5116,DNPUF,,EQT,20140113,
5117,DNR,,EQT,19920305,
5118,DNRG,,EQT,20130719,
5119,DNSBF,,EQT,20080602,
5120,DNSKF,,EQT,20140113,
5121,DNTUF,,EQT,20140113,
5122,DNTUY,,ADR,20100725,
5123,DNVB,,EQT,19940309,
5124,DNZOF,,EQT,19740319,
5125,DNZOY,,ADR,19910328,
5126,DOC,,EQT,20130719,
5127,DOCOF,,EQT,20160927,
5128,DOCRF,,EQT,20181019,
5129,DOCU,,EQT,20180427,
5130,DOFSQ,,EQT,19951011,
5131,DOGEF,,EQT,20170208,
5132,DOGZ,,EQT,20171222,
5133,DOLLF,,EQT,20120309,
5134,DOMO,,EQT,20180629,
5135,DOMR,,EQT,20160114,
5136,DONFF,,EQT,20140113,
5137,DOOO,,EQT,20130716,
5138,DOOR,,EQT,20090624,
5139,DORM,,EQT,19910312,
5140,DOTDF,,EQT,20130107,
5141,DOV,,EQT,19620702,
5142,DOVXF,,EQT,20200218,
5143,DOW,陶氏,EQT,20190320,
5144,DOWLF,,EQT,20191218,
5145,DOX,,EQT,20131220,
5146,DOYU,斗鱼,ADR,20190717,
5147,DPAT,,EQT,20010321,
5148,DPBE,,EQT,20011022,
5149,DPBSF,,EQT,20140113,
5150,DPDW,,EQT,20120731,
5151,DPER,,EQT,20011206,
5152,DPFD,,EQT,20070420,
5153,DPGYF,,EQT,20140113,
5154,DPHAY,,ADR,20180226,
5155,DPHC,,EQT,20190417,
5156,DPHCU,,EQT,20190228,
5157,DPLMF,,EQT,20200324,
5158,DPLS,,EQT,19961129,
5159,DPMLF,,EQT,19600101,
5160,DPNEF,达芙妮集,EQT,19951031,
5161,DPNEY,达芙妮集,ADR,20111118,
5162,DPSGY,,ADR,20081013,
5163,DPSI,,EQT,19881110,
5164,DPSIP,,EQT,20200326,
5165,DPSM,,EQT,20131023,
5166,DPSTF,,EQT,20001013,
5167,DPUKY,,ADR,20120614,
5168,DPW,,EQT,19961217,
5169,DPWW,,EQT,20151103,
5170,DPXCF,,EQT,20180726,
5171,DPZ,,EQT,20040705,
5172,DPZUF,,EQT,20140113,
5173,DQ,大全新能,ADR,20101007,
5174,DQJCF,,EQT,20140113,
5175,DQJCY,,ADR,20101124,
5176,DQWS,,EQT,20170621,
5177,DRAD,,EQT,20040526,
5178,DRADP,,EQT,20190913,
5179,DRCAF,,EQT,20200106,
5180,DRCHF,,EQT,20150220,
5181,DRCR,徳爱尔羊,EQT,20110126,
5182,DRD,,ADR,19750106,
5183,DRDGF,,EQT,19960917,
5184,DRE,,EQT,19861028,
5185,DREM,,EQT,20170124,
5186,DRETF,,EQT,19600101,
5187,DREUF,,EQT,20130207,
5188,DREXF,,EQT,20170626,
5189,DRGV,,EQT,19980811,
5190,DRH,,EQT,20050518,
5191,DRHNF,,EQT,20190408,
5192,DRI,,EQT,19950509,
5193,DRIFF,,EQT,19600101,
5194,DRIO,,EQT,20130409,
5195,DRKOF,,EQT,20040209,
5196,DRMKY,,ADR,20170731,
5197,DRMMF,,EQT,20200605,
5198,DRNA,,EQT,20140130,
5199,DRNG,,EQT,20160602,
5200,DRNK,,EQT,20121102,
5201,DROP,,EQT,19980710,
5202,DRQ,,EQT,19971020,
5203,DRRKF,,EQT,20170928,
5204,DRRSF,,EQT,19600101,
5205,DRRX,,EQT,20000928,
5206,DRSHF,,EQT,20161129,
5207,DRSV,,EQT,20051018,
5208,DRTGF,,EQT,20080718,
5209,DRTT,,EQT,20140128,
5210,DRUNF,,EQT,20130620,
5211,DRVD,,EQT,20171031,
5212,DRVYF,,EQT,20160516,
5213,DRWB,,EQT,20160624,
5214,DRWN,,EQT,19960926,
5215,DRXGF,,EQT,20140113,
5216,DRXGY,,ADR,20110703,
5217,DRYN,,EQT,19951128,
5218,DS,,EQT,20020729,
5219,DSCR,,EQT,20060220,
5220,DSCSY,,ADR,20160509,
5221,DSCVF,,EQT,20140113,
5222,DSDVF,,EQT,20030805,
5223,DSDVY,,ADR,20130904,
5224,DSECF,,EQT,20140113,
5225,DSEEY,,ADR,19750106,
5226,DSFGY,,ADR,20021220,
5227,DSGT,,EQT,20150325,
5228,DSGUY,,ADR,20160614,
5229,DSGX,,EQT,19970826,
5230,DSHIF,,EQT,20170811,
5231,DSITF,,EQT,20150617,
5232,DSKE,,EQT,20151012,
5233,DSKIF,,EQT,20141120,
5234,DSKYF,,EQT,20050929,
5235,DSNKY,,ADR,20080703,
5236,DSNY,,EQT,20120731,
5237,DSOL,,EQT,20121017,
5238,DSOX,,EQT,20020221,
5239,DSPA,,EQT,20070615,
5240,DSPG,,EQT,19910613,
5241,DSRLF,,EQT,20140113,
5242,DSS,,EQT,19860514,
5243,DSSI,,EQT,20190328,
5244,DSSPF,,EQT,20140113,
5245,DSTFF,,EQT,20161111,
5246,DSTR,,EQT,19950214,
5247,DSTZF,,EQT,20180815,
5248,DSUS,,EQT,19750131,
5249,DSVMF,,EQT,20170822,
5250,DSVTF,,EQT,20141215,
5251,DSWL,德卫,EQT,19950720,
5252,DSX,,EQT,20050302,
5253,DSXPRB,,EQT,20190912,
5254,DT,Dynatrac,EQT,20190801,
5255,DTCGF,,EQT,20151211,
5256,DTCO,,EQT,19971021,
5257,DTCWY,,ADR,20170731,
5258,DTE,,EQT,19620702,
5259,DTEA,,EQT,20150605,
5260,DTEGF,,EQT,19960823,
5261,DTEGY,,EQT,20100622,
5262,DTEMF,,EQT,20140113,
5263,DTEV,,EQT,20020611,
5264,DTGI,,EQT,20040621,
5265,DTHR,,EQT,20151006,
5266,DTII,,EQT,20010109,
5267,DTIL,,EQT,20190328,
5268,DTLAPR,,EQT,20180123,
5269,DTMXF,,EQT,20171101,
5270,DTNOF,,EQT,20140113,
5271,DTNOY,,ADR,20100902,
5272,DTP,,EQT,20191107,
5273,DTPKF,,EQT,20190610,
5274,DTRC,,EQT,20120810,
5275,DTRK,,EQT,19960611,
5276,DTRL,,EQT,19930211,
5277,DTRO,,EQT,20061220,
5278,DTSL,,EQT,20030821,
5279,DTSRF,,EQT,20111213,
5280,DTSS,数海股份,EQT,20160406,
5281,DTST,,EQT,20100920,
5282,DTTLF,,EQT,20110124,
5283,DTTLY,,ADR,20160809,
5284,DTTVY,,GDR,20190104,
5285,DTXMF,,EQT,20141029,
5286,DUAVF,,EQT,20071009,
5287,DUERF,,EQT,20140113,
5288,DUFRY,,ADR,20121018,
5289,DUK,杜克能源,EQT,19620702,
5290,DUKH,,EQT,20170918,
5291,DUKPRA,,EQT,20190403,
5292,DUNIY,,ADR,20130117,
5293,DUO,房多多,ADR,20191104,
5294,DUOT,,EQT,20080630,
5295,DUROF,,EQT,20131216,
5296,DURYY,,ADR,20160322,
5297,DUSCF,,EQT,20140113,
5298,DUTV,,EQT,19901003,
5299,DUUO,,EQT,20170424,
5300,DUVNF,,EQT,20140113,
5301,DVA,,EQT,19951031,
5302,DVAR,,EQT,20030425,
5303,DVAX,,EQT,20001219,
5304,DVCR,,EQT,19940510,
5305,DVD,,EQT,19961004,
5306,DVDCF,,EQT,20140113,
5307,DVDCY,,ADR,20030715,
5308,DVDR,,EQT,20171115,
5309,DVFI,,EQT,20040729,
5310,DVLN,,EQT,19730209,
5311,DVLP,,EQT,19980917,
5312,DVLY,,EQT,20120731,
5313,DVN,,EQT,19990818,
5314,DVNGF,,EQT,20140113,
5315,DVNHF,,EQT,20140220,
5316,DVRRF,,EQT,20140113,
5317,DVXIF,,EQT,20180501,
5318,DWAHF,,EQT,19740319,
5319,DWAHY,,ADR,19750106,
5320,DWDZF,,EQT,20150812,
5321,DWHHF,,EQT,20140113,
5322,DWIS,,EQT,20031008,
5323,DWMNF,,EQT,20140113,
5324,DWNX,,EQT,19900928,
5325,DWOG,,EQT,19940203,
5326,DWSN,,EQT,19940922,
5327,DWVYF,,EQT,20140113,
5328,DWWEF,,EQT,20170217,
5329,DX,,EQT,19880210,
5330,DXAEF,,EQT,20101013,
5331,DXBGY,,ADR,20111004,
5332,DXBRF,,EQT,20190108,
